"ID";"Sex";"Age";"Periods";"TotalPopulation_1";"NeverMarried_2";"Married_3";"Widowed_4";"Divorced_5"
"363";"T001038";"10400";"1963JJ00";"  231852";"  231852";"";"";""
"364";"T001038";"10400";"1964JJ00";"  237165";"  237165";"";"";""
"365";"T001038";"10400";"1965JJ00";"  234312";"  234312";"";"";""
"366";"T001038";"10400";"1966JJ00";"  242630";"  242630";"";"";""
"367";"T001038";"10400";"1967JJ00";"  241389";"  241389";"";"";""
"368";"T001038";"10400";"1968JJ00";"  245148";"  245148";"";"";""
"369";"T001038";"10400";"1969JJ00";"  246580";"  246580";"";"";""
"370";"T001038";"10400";"1970JJ00";"  240921";"  240921";"";"";""
"371";"T001038";"10400";"1971JJ00";"  235878";"  235878";"";"";""
"372";"T001038";"10400";"1972JJ00";"  235959";"  235959";"";"";""
"373";"T001038";"10400";"1973JJ00";"  235184";"  235184";"";"";""
"374";"T001038";"10400";"1974JJ00";"  246225";"  246225";"";"";""
"375";"T001038";"10400";"1975JJ00";"  238448";"  238448";"";"";""
"376";"T001038";"10400";"1976JJ00";"  227617";"  227617";"";"";""
"377";"T001038";"10400";"1977JJ00";"  215383";"  215383";"";"";""
"378";"T001038";"10400";"1978JJ00";"  196745";"  196745";"";"";""
"379";"T001038";"10400";"1979JJ00";"  188306";"  188306";"";"";""
"380";"T001038";"10400";"1980JJ00";"  180156";"  180156";"";"";""
"381";"T001038";"10400";"1981JJ00";"  178946";"  178946";"";"";""
"382";"T001038";"10400";"1982JJ00";"  175475";"  175475";"";"";""
"383";"T001038";"10400";"1983JJ00";"  177284";"  177284";"";"";""
"384";"T001038";"10400";"1984JJ00";"  176059";"  176059";"";"";""
"385";"T001038";"10400";"1985JJ00";"  181276";"  181276";"";"";""
"386";"T001038";"10400";"1986JJ00";"  178418";"  178418";"";"";""
"387";"T001038";"10400";"1987JJ00";"  172616";"  172616";"";"";""
"388";"T001038";"10400";"1988JJ00";"  171390";"  171390";"";"";""
"389";"T001038";"10400";"1989JJ00";"  176209";"  176209";"";"";""
"390";"T001038";"10400";"1990JJ00";"  180192";"  180192";"";"";""
"391";"T001038";"10400";"1991JJ00";"  186465";"  186465";"";"";""
"392";"T001038";"10400";"1992JJ00";"  188752";"  188752";"";"";""
"393";"T001038";"10400";"1993JJ00";"  188621";"  188621";"";"";""
"394";"T001038";"10400";"1994JJ00";"  191282";"  191282";"";"";""
"395";"T001038";"10400";"1995JJ00";"  200100";"  200100";"";"";""
"396";"T001038";"10400";"1996JJ00";"  200479";"  200479";"";"";""
"397";"T001038";"10400";"1997JJ00";"  198070";"  198070";"";"";""
"398";"T001038";"10400";"1998JJ00";"  196732";"  196732";"";"";""
"399";"T001038";"10400";"1999JJ00";"  197998";"  197998";"";"";""
"400";"T001038";"10400";"2000JJ00";"  193334";"  193334";"";"";""
"401";"T001038";"10400";"2001JJ00";"  193711";"  193711";"";"";""
"402";"T001038";"10400";"2002JJ00";"  195909";"  195909";"";"";""
"403";"T001038";"10400";"2003JJ00";"  202324";"  202324";"";"";""
"404";"T001038";"10400";"2004JJ00";"  203714";"  203714";"";"";""
"405";"T001038";"10400";"2005JJ00";"  208051";"  208051";"";"";""
"406";"T001038";"10400";"2006JJ00";"  203918";"  203918";"";"";""
"407";"T001038";"10400";"2007JJ00";"  201441";"  201441";"";"";""
"408";"T001038";"10400";"2008JJ00";"  199920";"  199920";"";"";""
"409";"T001038";"10400";"2009JJ00";"  193202";"  193202";"";"";""
"410";"T001038";"10400";"2010JJ00";"  187522";"  187522";"";"";""
"411";"T001038";"10400";"2011JJ00";"  185730";"  185730";"";"";""
"412";"T001038";"10400";"2012JJ00";"  182690";"  182690";"";"";""
"413";"T001038";"10400";"2013JJ00";"  185999";"  185999";"";"";""
"414";"T001038";"10400";"2014JJ00";"  185696";"  185696";"";"";""
"415";"T001038";"10400";"2015JJ00";"  185180";"  185180";"";"";""
"416";"T001038";"10400";"2016JJ00";"  181193";"  181193";"";"";""
"417";"T001038";"10400";"2017JJ00";"  178271";"  178271";"";"";""
"418";"T001038";"10400";"2018JJ00";"  174440";"  174440";"";"";""
"419";"T001038";"10400";"2019JJ00";"  178825";"  178825";"";"";""
"420";"T001038";"10500";"1950JJ00";"  204296";"  204296";"";"";""
"421";"T001038";"10500";"1951JJ00";"  192938";"  192938";"";"";""
"422";"T001038";"10500";"1952JJ00";"  269052";"  269052";"";"";""
"423";"T001038";"10500";"1953JJ00";"  254483";"  254483";"";"";""
"424";"T001038";"10500";"1954JJ00";"  237055";"  237055";"";"";""
"425";"T001038";"10500";"1955JJ00";"  226824";"  226824";"";"";""
"426";"T001038";"10500";"1956JJ00";"  220218";"  220218";"";"";""
"427";"T001038";"10500";"1957JJ00";"  218420";"  218420";"";"";""
"428";"T001038";"10500";"1958JJ00";"  222516";"  222516";"";"";""
"429";"T001038";"10500";"1959JJ00";"  221658";"  221658";"";"";""
"430";"T001038";"10500";"1960JJ00";"  222184";"  222184";"";"";""
"431";"T001038";"10500";"1961JJ00";"  222533";"  222533";"";"";""
"432";"T001038";"10500";"1962JJ00";"  225913";"  225913";"";"";""
"433";"T001038";"10500";"1963JJ00";"  229123";"  229123";"";"";""
"434";"T001038";"10500";"1964JJ00";"  231585";"  231585";"";"";""
"435";"T001038";"10500";"1965JJ00";"  237035";"  237035";"";"";""
"436";"T001038";"10500";"1966JJ00";"  234339";"  234339";"";"";""
"437";"T001038";"10500";"1967JJ00";"  242763";"  242763";"";"";""
"438";"T001038";"10500";"1968JJ00";"  241199";"  241199";"";"";""
"439";"T001038";"10500";"1969JJ00";"  245049";"  245049";"";"";""
"440";"T001038";"10500";"1970JJ00";"  246635";"  246635";"";"";""
"441";"T001038";"10500";"1971JJ00";"  241294";"  241294";"";"";""
"442";"T001038";"10500";"1972JJ00";"  236479";"  236479";"";"";""
"443";"T001038";"10500";"1973JJ00";"  236491";"  236491";"";"";""
"444";"T001038";"10500";"1974JJ00";"  235786";"  235786";"";"";""
"445";"T001038";"10500";"1975JJ00";"  247063";"  247063";"";"";""
"446";"T001038";"10500";"1976JJ00";"  240190";"  240190";"";"";""
"447";"T001038";"10500";"1977JJ00";"  228489";"  228489";"";"";""
"448";"T001038";"10500";"1978JJ00";"  216059";"  216059";"";"";""
"449";"T001038";"10500";"1979JJ00";"  197554";"  197554";"";"";""
"450";"T001038";"10500";"1980JJ00";"  189471";"  189471";"";"";""
"451";"T001038";"10500";"1981JJ00";"  181289";"  181289";"";"";""
"452";"T001038";"10500";"1982JJ00";"  179249";"  179249";"";"";""
"453";"T001038";"10500";"1983JJ00";"  175530";"  175530";"";"";""
"454";"T001038";"10500";"1984JJ00";"  177284";"  177284";"";"";""
"455";"T001038";"10500";"1985JJ00";"  176149";"  176149";"";"";""
"456";"T001038";"10500";"1986JJ00";"  181629";"  181629";"";"";""
"457";"T001038";"10500";"1987JJ00";"  178896";"  178896";"";"";""
"458";"T001038";"10500";"1988JJ00";"  173149";"  173149";"";"";""
"459";"T001038";"10500";"1989JJ00";"  171816";"  171816";"";"";""
"460";"T001038";"10500";"1990JJ00";"  176810";"  176810";"";"";""
"461";"T001038";"10500";"1991JJ00";"  180937";"  180937";"";"";""
"462";"T001038";"10500";"1992JJ00";"  187152";"  187152";"";"";""
"463";"T001038";"10500";"1993JJ00";"  189439";"  189439";"";"";""
"464";"T001038";"10500";"1994JJ00";"  189359";"  189359";"";"";""
"465";"T001038";"10500";"1995JJ00";"  191897";"  191897";"";"";""
"466";"T001038";"10500";"1996JJ00";"  200452";"  200452";"";"";""
"467";"T001038";"10500";"1997JJ00";"  200887";"  200887";"";"";""
"468";"T001038";"10500";"1998JJ00";"  198600";"  198600";"";"";""
"469";"T001038";"10500";"1999JJ00";"  197403";"  197403";"";"";""
"470";"T001038";"10500";"2000JJ00";"  198582";"  198582";"";"";""
"471";"T001038";"10500";"2001JJ00";"  194042";"  194042";"";"";""
"472";"T001038";"10500";"2002JJ00";"  194237";"  194237";"";"";""
"473";"T001038";"10500";"2003JJ00";"  195968";"  195968";"";"";""
"474";"T001038";"10500";"2004JJ00";"  202005";"  202005";"";"";""
"475";"T001038";"10500";"2005JJ00";"  203078";"  203078";"";"";""
"476";"T001038";"10500";"2006JJ00";"  207200";"  207200";"";"";""
"477";"T001038";"10500";"2007JJ00";"  203070";"  203070";"";"";""
"478";"T001038";"10500";"2008JJ00";"  200896";"  200896";"";"";""
"479";"T001038";"10500";"2009JJ00";"  199816";"  199816";"";"";""
"480";"T001038";"10500";"2010JJ00";"  193345";"  193345";"";"";""
"481";"T001038";"10500";"2011JJ00";"  187664";"  187664";"";"";""
"482";"T001038";"10500";"2012JJ00";"  185808";"  185808";"";"";""
"483";"T001038";"10500";"2013JJ00";"  182529";"  182529";"";"";""
"484";"T001038";"10500";"2014JJ00";"  185880";"  185880";"";"";""
"485";"T001038";"10500";"2015JJ00";"  185874";"  185874";"";"";""
"486";"T001038";"10500";"2016JJ00";"  185795";"  185795";"";"";""
"487";"T001038";"10500";"2017JJ00";"  182091";"  182091";"";"";""
"488";"T001038";"10500";"2018JJ00";"  179261";"  179261";"";"";""
"489";"T001038";"10500";"2019JJ00";"  175210";"  175210";"";"";""
"490";"T001038";"10600";"1950JJ00";"  195891";"  195891";"";"";""
"491";"T001038";"10600";"1951JJ00";"  203876";"  203876";"";"";""
"492";"T001038";"10600";"1952JJ00";"  192007";"  192007";"";"";""
"493";"T001038";"10600";"1953JJ00";"  267308";"  267308";"";"";""
"494";"T001038";"10600";"1954JJ00";"  253484";"  253484";"";"";""
"495";"T001038";"10600";"1955JJ00";"  236491";"  236491";"";"";""
"496";"T001038";"10600";"1956JJ00";"  226694";"  226694";"";"";""
"497";"T001038";"10600";"1957JJ00";"  219784";"  219784";"";"";""
"498";"T001038";"10600";"1958JJ00";"  217933";"  217933";"";"";""
"499";"T001038";"10600";"1959JJ00";"  223832";"  223832";"";"";""
"500";"T001038";"10600";"1960JJ00";"  221032";"  221032";"";"";""
"501";"T001038";"10600";"1961JJ00";"  221843";"  221843";"";"";""
"502";"T001038";"10600";"1962JJ00";"  222465";"  222465";"";"";""
"503";"T001038";"10600";"1963JJ00";"  226212";"  226212";"";"";""
"504";"T001038";"10600";"1964JJ00";"  228906";"  228906";"";"";""
"505";"T001038";"10600";"1965JJ00";"  231614";"  231614";"";"";""
"506";"T001038";"10600";"1966JJ00";"  237083";"  237083";"";"";""
"507";"T001038";"10600";"1967JJ00";"  234318";"  234318";"";"";""
"508";"T001038";"10600";"1968JJ00";"  242633";"  242633";"";"";""
"509";"T001038";"10600";"1969JJ00";"  241162";"  241162";"";"";""
"510";"T001038";"10600";"1970JJ00";"  245151";"  245151";"";"";""
"511";"T001038";"10600";"1971JJ00";"  247048";"  247048";"";"";""
"512";"T001038";"10600";"1972JJ00";"  241986";"  241986";"";"";""
"513";"T001038";"10600";"1973JJ00";"  237034";"  237034";"";"";""
"514";"T001038";"10600";"1974JJ00";"  236881";"  236881";"";"";""
"515";"T001038";"10600";"1975JJ00";"  236564";"  236564";"";"";""
"516";"T001038";"10600";"1976JJ00";"  248763";"  248763";"";"";""
"517";"T001038";"10600";"1977JJ00";"  240805";"  240805";"";"";""
"518";"T001038";"10600";"1978JJ00";"  229089";"  229089";"";"";""
"519";"T001038";"10600";"1979JJ00";"  216670";"  216670";"";"";""
"520";"T001038";"10600";"1980JJ00";"  198642";"  198642";"";"";""
"521";"T001038";"10600";"1981JJ00";"  190634";"  190634";"";"";""
"522";"T001038";"10600";"1982JJ00";"  181659";"  181659";"";"";""
"523";"T001038";"10600";"1983JJ00";"  179262";"  179262";"";"";""
"524";"T001038";"10600";"1984JJ00";"  175379";"  175379";"";"";""
"525";"T001038";"10600";"1985JJ00";"  177153";"  177153";"";"";""
"526";"T001038";"10600";"1986JJ00";"  176444";"  176444";"";"";""
"527";"T001038";"10600";"1987JJ00";"  182078";"  182078";"";"";""
"528";"T001038";"10600";"1988JJ00";"  179279";"  179279";"";"";""
"529";"T001038";"10600";"1989JJ00";"  173419";"  173419";"";"";""
"530";"T001038";"10600";"1990JJ00";"  172457";"  172457";"";"";""
"531";"T001038";"10600";"1991JJ00";"  177419";"  177419";"";"";""
"532";"T001038";"10600";"1992JJ00";"  181751";"  181751";"";"";""
"533";"T001038";"10600";"1993JJ00";"  187782";"  187782";"";"";""
"534";"T001038";"10600";"1994JJ00";"  190132";"  190132";"";"";""
"535";"T001038";"10600";"1995JJ00";"  189858";"  189858";"";"";""
"536";"T001038";"10600";"1996JJ00";"  192334";"  192334";"";"";""
"537";"T001038";"10600";"1997JJ00";"  200966";"  200966";"";"";""
"538";"T001038";"10600";"1998JJ00";"  201177";"  201177";"";"";""
"539";"T001038";"10600";"1999JJ00";"  199178";"  199178";"";"";""
"540";"T001038";"10600";"2000JJ00";"  197980";"  197980";"";"";""
"541";"T001038";"10600";"2001JJ00";"  199270";"  199270";"";"";""
"542";"T001038";"10600";"2002JJ00";"  194624";"  194624";"";"";""
"543";"T001038";"10600";"2003JJ00";"  194321";"  194321";"";"";""
"544";"T001038";"10600";"2004JJ00";"  195772";"  195772";"";"";""
"545";"T001038";"10600";"2005JJ00";"  201548";"  201548";"";"";""
"546";"T001038";"10600";"2006JJ00";"  202330";"  202330";"";"";""
"547";"T001038";"10600";"2007JJ00";"  206442";"  206442";"";"";""
"548";"T001038";"10600";"2008JJ00";"  202601";"  202601";"";"";""
"549";"T001038";"10600";"2009JJ00";"  200712";"  200712";"";"";""
"550";"T001038";"10600";"2010JJ00";"  199894";"  199894";"";"";""
"551";"T001038";"10600";"2011JJ00";"  193449";"  193449";"";"";""
"552";"T001038";"10600";"2012JJ00";"  187772";"  187772";"";"";""
"553";"T001038";"10600";"2013JJ00";"  185741";"  185741";"";"";""
"554";"T001038";"10600";"2014JJ00";"  182612";"  182612";"";"";""
"555";"T001038";"10600";"2015JJ00";"  186121";"  186121";"";"";""
"556";"T001038";"10600";"2016JJ00";"  186527";"  186527";"";"";""
"557";"T001038";"10600";"2017JJ00";"  186849";"  186849";"";"";""
"558";"T001038";"10600";"2018JJ00";"  183075";"  183075";"";"";""
"559";"T001038";"10600";"2019JJ00";"  180043";"  180043";"";"";""
"560";"T001038";"10700";"1950JJ00";"  178350";"  178350";"";"";""
"561";"T001038";"10700";"1951JJ00";"  195554";"  195554";"";"";""
"562";"T001038";"10700";"1952JJ00";"  202890";"  202890";"";"";""
"563";"T001038";"10700";"1953JJ00";"  190778";"  190778";"";"";""
"564";"T001038";"10700";"1954JJ00";"  266193";"  266193";"";"";""
"565";"T001038";"10700";"1955JJ00";"  252926";"  252926";"";"";""
"566";"T001038";"10700";"1956JJ00";"  236250";"  236250";"";"";""
"567";"T001038";"10700";"1957JJ00";"  226287";"  226287";"";"";""
"568";"T001038";"10700";"1958JJ00";"  219379";"  219379";"";"";""
"569";"T001038";"10700";"1959JJ00";"  219157";"  219157";"";"";""
"570";"T001038";"10700";"1960JJ00";"  223321";"  223321";"";"";""
"571";"T001038";"10700";"1961JJ00";"  220660";"  220660";"";"";""
"572";"T001038";"10700";"1962JJ00";"  221737";"  221737";"";"";""
"573";"T001038";"10700";"1963JJ00";"  222872";"  222872";"";"";""
"574";"T001038";"10700";"1964JJ00";"  226109";"  226109";"";"";""
"575";"T001038";"10700";"1965JJ00";"  228910";"  228910";"";"";""
"576";"T001038";"10700";"1966JJ00";"  231611";"  231611";"";"";""
"577";"T001038";"10700";"1967JJ00";"  237177";"  237177";"";"";""
"578";"T001038";"10700";"1968JJ00";"  234213";"  234213";"";"";""
"579";"T001038";"10700";"1969JJ00";"  242569";"  242569";"";"";""
"580";"T001038";"10700";"1970JJ00";"  241258";"  241258";"";"";""
"581";"T001038";"10700";"1971JJ00";"  245439";"  245439";"";"";""
"582";"T001038";"10700";"1972JJ00";"  247666";"  247666";"";"";""
"583";"T001038";"10700";"1973JJ00";"  242527";"  242527";"";"";""
"584";"T001038";"10700";"1974JJ00";"  237554";"  237554";"";"";""
"585";"T001038";"10700";"1975JJ00";"  237467";"  237467";"";"";""
"586";"T001038";"10700";"1976JJ00";"  237887";"  237887";"";"";""
"587";"T001038";"10700";"1977JJ00";"  249219";"  249219";"";"";""
"588";"T001038";"10700";"1978JJ00";"  241223";"  241223";"";"";""
"589";"T001038";"10700";"1979JJ00";"  229685";"  229685";"";"";""
"590";"T001038";"10700";"1980JJ00";"  217640";"  217640";"";"";""
"591";"T001038";"10700";"1981JJ00";"  199853";"  199853";"";"";""
"592";"T001038";"10700";"1982JJ00";"  190921";"  190921";"";"";""
"593";"T001038";"10700";"1983JJ00";"  181567";"  181567";"";"";""
"594";"T001038";"10700";"1984JJ00";"  179095";"  179095";"";"";""
"595";"T001038";"10700";"1985JJ00";"  175269";"  175269";"";"";""
"596";"T001038";"10700";"1986JJ00";"  177385";"  177385";"";"";""
"597";"T001038";"10700";"1987JJ00";"  176802";"  176802";"";"";""
"598";"T001038";"10700";"1988JJ00";"  182482";"  182482";"";"";""
"599";"T001038";"10700";"1989JJ00";"  179517";"  179517";"";"";""
"600";"T001038";"10700";"1990JJ00";"  174256";"  174256";"";"";""
"601";"T001038";"10700";"1991JJ00";"  173058";"  173058";"";"";""
"602";"T001038";"10700";"1992JJ00";"  178173";"  178173";"";"";""
"603";"T001038";"10700";"1993JJ00";"  182333";"  182333";"";"";""
"604";"T001038";"10700";"1994JJ00";"  188501";"  188501";"";"";""
"605";"T001038";"10700";"1995JJ00";"  190724";"  190724";"";"";""
"606";"T001038";"10700";"1996JJ00";"  190274";"  190274";"";"";""
"607";"T001038";"10700";"1997JJ00";"  192892";"  192892";"";"";""
"608";"T001038";"10700";"1998JJ00";"  201520";"  201520";"";"";""
"609";"T001038";"10700";"1999JJ00";"  201783";"  201783";"";"";""
"610";"T001038";"10700";"2000JJ00";"  199801";"  199801";"";"";""
"611";"T001038";"10700";"2001JJ00";"  198685";"  198685";"";"";""
"612";"T001038";"10700";"2002JJ00";"  199848";"  199848";"";"";""
"613";"T001038";"10700";"2003JJ00";"  194763";"  194763";"";"";""
"614";"T001038";"10700";"2004JJ00";"  194113";"  194113";"";"";""
"615";"T001038";"10700";"2005JJ00";"  195283";"  195283";"";"";""
"616";"T001038";"10700";"2006JJ00";"  200905";"  200905";"";"";""
"617";"T001038";"10700";"2007JJ00";"  201728";"  201728";"";"";""
"618";"T001038";"10700";"2008JJ00";"  206097";"  206097";"";"";""
"619";"T001038";"10700";"2009JJ00";"  202523";"  202523";"";"";""
"620";"T001038";"10700";"2010JJ00";"  200817";"  200817";"";"";""
"621";"T001038";"10700";"2011JJ00";"  200172";"  200172";"";"";""
"622";"T001038";"10700";"2012JJ00";"  193575";"  193575";"";"";""
"623";"T001038";"10700";"2013JJ00";"  187713";"  187713";"";"";""
"624";"T001038";"10700";"2014JJ00";"  185955";"  185955";"";"";""
"625";"T001038";"10700";"2015JJ00";"  182919";"  182919";"";"";""
"626";"T001038";"10700";"2016JJ00";"  186954";"  186954";"";"";""
"627";"T001038";"10700";"2017JJ00";"  187513";"  187513";"";"";""
"628";"T001038";"10700";"2018JJ00";"  187979";"  187979";"";"";""
"629";"T001038";"10700";"2019JJ00";"  183815";"  183815";"";"";""
"630";"T001038";"10800";"1950JJ00";"  169816";"  169816";"";"";""
"631";"T001038";"10800";"1951JJ00";"  178828";"  178828";"";"";""
"632";"T001038";"10800";"1952JJ00";"  194740";"  194740";"";"";""
"633";"T001038";"10800";"1953JJ00";"  201527";"  201527";"";"";""
"634";"T001038";"10800";"1954JJ00";"  189959";"  189959";"";"";""
"635";"T001038";"10800";"1955JJ00";"  265508";"  265508";"";"";""
"636";"T001038";"10800";"1956JJ00";"  252657";"  252657";"";"";""
"637";"T001038";"10800";"1957JJ00";"  235789";"  235789";"";"";""
"638";"T001038";"10800";"1958JJ00";"  225810";"  225810";"";"";""
"639";"T001038";"10800";"1959JJ00";"  220790";"  220790";"";"";""
"640";"T001038";"10800";"1960JJ00";"  218727";"  218727";"";"";""
"641";"T001038";"10800";"1961JJ00";"  222966";"  222966";"";"";""
"642";"T001038";"10800";"1962JJ00";"  220655";"  220655";"";"";""
"643";"T001038";"10800";"1963JJ00";"  222054";"  222054";"";"";""
"644";"T001038";"10800";"1964JJ00";"  222740";"  222740";"";"";""
"645";"T001038";"10800";"1965JJ00";"  226202";"  226202";"";"";""
"646";"T001038";"10800";"1966JJ00";"  228956";"  228956";"";"";""
"647";"T001038";"10800";"1967JJ00";"  231697";"  231697";"";"";""
"648";"T001038";"10800";"1968JJ00";"  237091";"  237091";"";"";""
"649";"T001038";"10800";"1969JJ00";"  234215";"  234215";"";"";""
"650";"T001038";"10800";"1970JJ00";"  242717";"  242717";"";"";""
"651";"T001038";"10800";"1971JJ00";"  241607";"  241607";"";"";""
"652";"T001038";"10800";"1972JJ00";"  245998";"  245998";"";"";""
"653";"T001038";"10800";"1973JJ00";"  248178";"  248178";"";"";""
"654";"T001038";"10800";"1974JJ00";"  243035";"  243035";"";"";""
"655";"T001038";"10800";"1975JJ00";"  238374";"  238374";"";"";""
"656";"T001038";"10800";"1976JJ00";"  238393";"  238393";"";"";""
